,text,topic_label,sentiment,stockmarket
71387," من هرگز وعده ای نخواهم داد که عمل نکنم و برای همین می گویم که نباید تصور شود وقتی می گوییم برنامه ای داریم از فردا همه مشکلات حل می شود.(ابراهیم رئیسی)&amp;

#صدروز_آواربرداری https://t.co/0SgKWZUIst ",other,1,0
15432, آسوشیتدپرس: مذاکرات وین برای احیای توافق پاره پاره رژیم ایران با قدرتهای جهانی چشم,gcpoa,0,0
63342, السیاسه کویت ـ تظاهر کنندگان در ۱۴ کشور خواستار محاکمه علی خامنه,other,0,0
68199, آزادسازی قیمت,other,0,0
67780, RT @Hoda6228: با حکم وزیر بهداشت #ابراهیم_رئیسی محمد اسدی لاری پدر محمدحسین و زینب اسدی لاری، پدر ۲ تن از جان باختگان #هواپیمای_اوکراینی از… با حکم وزیر بهداشت #ابراهیم_رئیسی محمد اسدی لاری پدر محمدحسین و زینب اسدی لاری، پدر ۲ تن از جان باختگان #هواپیمای_اوکراینی از مدیرکلی همکاری,other,0,0
30071," بیانیه صریح رئیس سازمان نصر کشور درباره طرح صیانت از فضای مجازی
رئیس سازمان نظام صنفی رایانه",internet,0,0
83285, RT @Mostafa51839643: #خاندوزی ریدم به قبر پدر پدرسگت #خاندوزی ریدم به قبر پدر پدرسگت https://t.co/NOTCeaoFGJ,other,-1,0
9914, واقعیت مذاکرات وین رو فردا بازار نشون میده ,gcpoa,0,1
49469," @IranIntl ایشون به اونا داره میگه که 

خودشون پول بهشون دادن که برای خودی ها در خارج سرمایه گذاری کنن واسه روز مبادا ولی حالا برنمیگردونن و این زورش آمده 
محسن رضایی پیغام فرستاد 
تحویل نگرفتن و حالا این بزغاله میگه 
بع ",other,-1,0
14026, #امیرعبداللهیان در کفتگوی تلفنی با همتای ایتالیایی: دیدگاهمان را با اطراف #مذاکره به اشتراک گذاشته ایم و برای رسیدن به یک توافق خوب آماده,other,0,0
97906, @dr_moosavi آقای فاطمی امین امروز گفتن اینقدر کارخونه ها ماشین تولید کنن ک نیازی به قرعه کشی نباشه وقیمت کاهش پیدا کنددرصورتی که شرکتهای خوردو سازی دوباره افزایش قیمت دادن دم خروس وباور کنیم یا قسم حضرت عباس ,other,0,0
35123," خارج از اجرایی شدن یا نشدن #طرح_صیانت باید مسئله اهمیت حفظ اطلاعات در فضای سایبر برای مردم روشن بشه
این ذهنیتی که میگه اطلاعاتمون تو فضای مجازی به درد هیشکی نمیخوره و اهمیتی نداره خیلی غلط و اشتباهه!
تو این دور و زمونه هیچ اطلاعاتی برای اونیکه بخواد بهتون آسیب بزنه بی ارزش نیست!! ",other,1,0
69459, RT @amirafshar_2020: از قدیم,other,0,0
11404, 💵 برداشت اول دلار از مذاکرات وین اسکناس آمریکایی با شروع مذاکرات هسته,economics gcpoa,0,0
48510, روزنامه جمهوری اسلامی: اظهارات محسن رضایی با آنچه رئیس جمهور می,gcpoa,0,0
28629, @komiser_90 نگفتم عضو باند و چی هستید کلا یهو بعد از برگشت طرح صیانت شفافیت اومد بالا ,internet,0,0
97190," @SharafiMeysam @raisi_com آقای #رييسي به داد #بورس برسید.

#رئيسی_بورس_رهاشده_سرمایه_ما_غارت_شده 
#بورس_دغدغه_مردم 
#رئيسی_از_بورس_بگو 
#رییسی 

#خاندوزی همش زیر سر تو
#بانک_مرکزی ",other,-1,1
38776," @marziyemahmoodi چکیده طرح صیانت:
میخوان سامانه احراز هویت در شبکه های مجازی راه اندازی 
کنند،یعنی قبل از فعالیت در هر پلتفرمی شما باید مشخصات و آیدی را در اختیار ارگان مربوطه قرار دهید😞😞 ",internet,0,0
39832," #طرح هایی که بدون مطالعه #قوانین سابق و مرتبط و فلسفه و منشا #قانون از مراجع تصویب ارائه می گردد نیاز شدید حمایت از حقوقی ها در انتخابات #مجلس دیده می شود.
#طرح_تسهیل
#طرح_صیانت ",other,0,0
79814, @rafiei_hossein7 بعد از ۱۰۰روز استیضاح 🤦🏻,other,0,0
8637," تنها راه ایستادن در مقابل دنیای #غرب (امریکا و اروپا)زبان زور است!
این را اجدادمان خوب فهمیدند(جنگ هخامنشیان،اشکانیان و ساسانیان با دنیای غرب)
بهترین راه حل برای داشتن دست برتر در #مذاکرات_وین ساخت #بمب_اتم است،حال که #تحریم",other,1,0
74782, سایت العربیه فارسی: مایک پنس، معاون اول رئیس,other,0,0
7294, سردرگمی آمریکا عامل آشفتگی مذاکرات وین است https://t.co/tVEm3KU3pO ,gcpoa,0,0
50708, لجبازی اخیر نظام کم کم داره جدی میشه. اینجوریه که به خودش میجنبه و میبینه موشکای امریکا و اسراییل لب مرز,other,0,0
56631," RT @omid_dana: ما مدعیان صف اول بودیم از آخر مجلس شهدا را چیدن
این تصویر در 19 اردیبهشت 1394 از اعضای کامل وزارت امورخارجه گرفته شده، گرین… ما مدعیان صف اول بودیم از آخر مجلس شهدا را چیدن
این تصویر در 19 اردیبهشت 1394 از اعضای کامل وزارت امورخارجه گرفته شده، گرین کارتیها ابتدا صف ایستادند ولی یک نفر مظلوم انتهای صف است اون کسی نیست جز #امیرعبدالهیان نفر اول وزارت خارجه 1400.
راستی نفرات اول این عکس امروز کجان؟ https://t.co/HWkJcHZ3Zb",other,1,0
42268," @3vdayii @_imsaber خداروشکر گفتم مثل طرح صیانت و اینا نباشه :""( https://t.co/m3MqcNAc1D ",internet,0,0
71509, @lapeplopos أنت محق تمامًا ، إبراهيم رئيسي هو آخر رئيس الجمهور النظام  الملالي المجرم والفاسد ، لأن خامنئي الفاسد اختاره عاجزًا. ,other,-1,0
4500," دولت آمریکا در هفته گذشته با اعمال تحریم و انتشار اخبار تهدیدآمیز تلاش کرد تا با تاکتیک ارعاب همزمان با مذاکره، ایران را برای امتیازدهی تحت فشار قرار دهد، اما با توجه به جلسه کمسیون مشترک این فشار ها تاثیر عکس داشته ...!
#مذاکرات_وین ",other,1,0
8850," ما ۳۰ هزارتومنش رو هم دیدیم
به زودی ۳۰۰ هزارتومنش رو هم خواهیم دید
فقط نمیدونم ۴ ساله دیگه چطور باید از طریق فتوسنتز زندگی کنیم 
#مذاکرات_وین ",other,-1,0
74722," حجت الاسلام و المسلمین سید ابراهیم رئیسی  که صبح امروز از طریق فرودگاه دزفول وارد استان شده بود ، ساعتی پیش وارد شهرستان اندیکا شد .
وی در این سفر از مناطق زلزله زده شهرستان اندیکا بازدید و از روند کمک رسانی و بازسازی این مناطق دیدن می کند .
#رئیسی #اندیکا https://t.co/bNKrDGRIq5 ",other,0,0
41059, RT @Hosein_Ghazi: قبل انتخابات: اگر به ما رای ندهید لیست انگلیسی رای می,other,0,0
33862," خیلیها بحث پیشنهاد #فیاضی 
برای وزارت آموزش و پرورش را به نسبت فامیلیش به زاکانی یا طراحی طرح صیانت از فضای مجازی ربط میدهند. 
ایهاالناس بحث مهم این هانیست
بحث این است که چراکسی از بدنه خود آموزش و پرورش، کسی که معلم باشد به معنای واقعی معرفی نمی شود..؟

#وزیر_پیشنهادی_آپ https://t.co/getQC1ghC9 ",internet,0,0
11474," @PMOIRAN #مذاکرات_وین 
#برجام 
#iaeagc 
#شورای_حکام_آژانس_بین",other,0,0
69693, محمد مخبر، معاون اول ابراهیم رئیسی،,other,0,0
25608, RT @Abualibina: پس یادداشت کنیم: نتیجه برگزاری حدود ده جلسه با حقوقدانان، کارشناسان فنی و کسب و کار و ارسال خلاصه ایرادات جدی وارد بر طرح ا… پس یادداشت کنیم: نتیجه برگزاری حدود ده جلسه با حقوقدانان، کارشناسان فنی و کسب و کار و ارسال خلاصه ایرادات جدی وارد بر طرح اگه مخالف مزاج و خواست سیاسی هواداران #طرح_صیانت باشه، اسمش میشه سیاسی,internet,1,0
73363," آنچه بخاطر وقوعش هشدار داده بودیم صبح امروز رخ داد!
سحرگاه امروز شنبه ۱۵ آبان یک زندانی بلوچ دیگر بنام #یاسر_گرگیج اعدام شد.

#ابراهیم_رئیسی با سرعت در کار اعدام مردم ایران است. این ماشین جهنمی را متوقف کنید.

#اعدام_نکنید 
@AmnestyIran @USABehFarsi @UNHumanRights @hrw https://t.co/PokgBD6TeA ",other,-1,0
75486," @aliakbar1346ta @sepideh71690992 مایک پنس:
رئیسی یک قاتل و قاتل زندانیان سیاسی در سال۱۳۶۷ است ابراهیم رئیسی بسیاری از اعضای خانواده",other,-1,0
3181," RT @FardadFarahzad: نماینده روسیه: یکی از مسائل حساس مطرح در مذاکرات وین موضوع سانتریفیوژهای ایران است
#مذاکرات #ایران #گزینه
https://t.co/… نماینده روسیه: یکی از مسائل حساس مطرح در مذاکرات وین موضوع سانتریفیوژهای ایران است
#مذاکرات #ایران #گزینه
https://t.co/ZUnSDb7zNv https://t.co/QXWWI5bZ8y",gcpoa,0,0
